-0.00432646, -0.0129794, -0.0216323, -0.0302852, -0.0389382, -0.0475911, -0.056244, -0.0648969, -0.0735499, -0.0822028, -0.0908557, -0.0995087, -0.108162, -0.116815, -0.125467, -0.13412, -0.142773, -0.151426, -0.160079, -0.168732, -0.177385, -0.186038, -0.194691, -0.203344, -0.211997, -0.22065, -0.229303, -0.237955, -0.246608, -0.255261, -0.263914, -0.272567, -0.28122, -0.289873, -0.298526, -0.307179, -0.315832, -0.324485, -0.333138, -0.341791, 
-0.00339301, -0.010179, -0.016965, -0.023751, -0.0305371, -0.0373231, -0.0441091, -0.0508951, -0.0576811, -0.0644671, -0.0712531, -0.0780391, -0.0848251, -0.0916112, -0.0983972, -0.105183, -0.111969, -0.118755, -0.125541, -0.132327, -0.139113, -0.145899, -0.152685, -0.159471, -0.166257, -0.173043, -0.179829, -0.186615, -0.193401, -0.200187, -0.206973, -0.213759, -0.220545, -0.227331, -0.234117, -0.240903, -0.247689, -0.254475, -0.261261, -0.268047, 
-0.00243863, -0.00731589, -0.0121931, -0.0170704, -0.0219477, -0.0268249, -0.0317022, -0.0365794, -0.0414567, -0.046334, -0.0512112, -0.0560885, -0.0609657, -0.065843, -0.0707202, -0.0755975, -0.0804748, -0.085352, -0.0902293, -0.0951065, -0.0999838, -0.104861, -0.109738, -0.114616, -0.119493, -0.12437, -0.129247, -0.134125, -0.139002, -0.143879, -0.148756, -0.153634, -0.158511, -0.163388, -0.168265, -0.173143, -0.17802, -0.182897, -0.187774, -0.192652, 
-0.00146922, -0.00440765, -0.00734609, -0.0102845, -0.013223, -0.0161614, -0.0190998, -0.0220383, -0.0249767, -0.0279151, -0.0308536, -0.033792, -0.0367304, -0.0396689, -0.0426073, -0.0455457, -0.0484842, -0.0514226, -0.054361, -0.0572995, -0.0602379, -0.0631764, -0.0661148, -0.0690532, -0.0719917, -0.0749301, -0.0778685, -0.080807, -0.0837454, -0.0866838, -0.0896223, -0.0925607, -0.0954991, -0.0984376, -0.101376, -0.104314, -0.107253, -0.110191, -0.11313, -0.116068, 
-0.000490748, -0.00147224, -0.00245374, -0.00343523, -0.00441673, -0.00539822, -0.00637972, -0.00736122, -0.00834271, -0.00932421, -0.0103057, -0.0112872, -0.0122687, -0.0132502, -0.0142317, -0.0152132, -0.0161947, -0.0171762, -0.0181577, -0.0191392, -0.0201207, -0.0211022, -0.0220836, -0.0230651, -0.0240466, -0.0250281, -0.0260096, -0.0269911, -0.0279726, -0.0289541, -0.0299356, -0.0309171, -0.0318986, -0.0328801, -0.0338616, -0.0348431, -0.0358246, -0.0368061, -0.0377876, -0.0387691, 
0.000490748, 0.00147224, 0.00245374, 0.00343523, 0.00441673, 0.00539822, 0.00637972, 0.00736122, 0.00834271, 0.00932421, 0.0103057, 0.0112872, 0.0122687, 0.0132502, 0.0142317, 0.0152132, 0.0161947, 0.0171762, 0.0181577, 0.0191392, 0.0201207, 0.0211022, 0.0220836, 0.0230651, 0.0240466, 0.0250281, 0.0260096, 0.0269911, 0.0279726, 0.0289541, 0.0299356, 0.0309171, 0.0318986, 0.0328801, 0.0338616, 0.0348431, 0.0358246, 0.0368061, 0.0377876, 0.0387691, 
0.00146922, 0.00440765, 0.00734609, 0.0102845, 0.013223, 0.0161614, 0.0190998, 0.0220383, 0.0249767, 0.0279151, 0.0308536, 0.033792, 0.0367304, 0.0396689, 0.0426073, 0.0455457, 0.0484842, 0.0514226, 0.054361, 0.0572995, 0.0602379, 0.0631764, 0.0661148, 0.0690532, 0.0719917, 0.0749301, 0.0778685, 0.080807, 0.0837454, 0.0866838, 0.0896223, 0.0925607, 0.0954991, 0.0984376, 0.101376, 0.104314, 0.107253, 0.110191, 0.11313, 0.116068, 
0.00243863, 0.00731589, 0.0121931, 0.0170704, 0.0219477, 0.0268249, 0.0317022, 0.0365794, 0.0414567, 0.046334, 0.0512112, 0.0560885, 0.0609657, 0.065843, 0.0707202, 0.0755975, 0.0804748, 0.085352, 0.0902293, 0.0951065, 0.0999838, 0.104861, 0.109738, 0.114616, 0.119493, 0.12437, 0.129247, 0.134125, 0.139002, 0.143879, 0.148756, 0.153634, 0.158511, 0.163388, 0.168265, 0.173143, 0.17802, 0.182897, 0.187774, 0.192652, 
0.00339301, 0.010179, 0.016965, 0.023751, 0.0305371, 0.0373231, 0.0441091, 0.0508951, 0.0576811, 0.0644671, 0.0712531, 0.0780391, 0.0848251, 0.0916112, 0.0983972, 0.105183, 0.111969, 0.118755, 0.125541, 0.132327, 0.139113, 0.145899, 0.152685, 0.159471, 0.166257, 0.173043, 0.179829, 0.186615, 0.193401, 0.200187, 0.206973, 0.213759, 0.220545, 0.227331, 0.234117, 0.240903, 0.247689, 0.254475, 0.261261, 0.268047, 
0.00432646, 0.0129794, 0.0216323, 0.0302852, 0.0389382, 0.0475911, 0.056244, 0.0648969, 0.0735499, 0.0822028, 0.0908557, 0.0995087, 0.108162, 0.116815, 0.125467, 0.13412, 0.142773, 0.151426, 0.160079, 0.168732, 0.177385, 0.186038, 0.194691, 0.203344, 0.211997, 0.22065, 0.229303, 0.237955, 0.246608, 0.255261, 0.263914, 0.272567, 0.28122, 0.289873, 0.298526, 0.307179, 0.315832, 0.324485, 0.333138, 0.341791, 
0.00523325, 0.0156997, 0.0261662, 0.0366327, 0.0470992, 0.0575657, 0.0680322, 0.0784987, 0.0889652, 0.0994317, 0.109898, 0.120365, 0.130831, 0.141298, 0.151764, 0.162231, 0.172697, 0.183164, 0.19363, 0.204097, 0.214563, 0.22503, 0.235496, 0.245963, 0.256429, 0.266896, 0.277362, 0.287829, 0.298295, 0.308762, 0.319228, 0.329695, 0.340161, 0.350628, 0.361094, 0.371561, 0.382027, 0.392494, 0.40296, 0.413426, 
0.00610777, 0.0183233, 0.0305388, 0.0427544, 0.0549699, 0.0671854, 0.079401, 0.0916165, 0.103832, 0.116048, 0.128263, 0.140479, 0.152694, 0.16491, 0.177125, 0.189341, 0.201556, 0.213772, 0.225987, 0.238203, 0.250418, 0.262634, 0.274849, 0.287065, 0.299281, 0.311496, 0.323712, 0.335927, 0.348143, 0.360358, 0.372574, 0.384789, 0.397005, 0.40922, 0.421436, 0.433651, 0.445867, 0.458082, 0.470298, 0.482513, 
0.00694463, 0.0208339, 0.0347231, 0.0486124, 0.0625017, 0.0763909, 0.0902802, 0.104169, 0.118059, 0.131948, 0.145837, 0.159726, 0.173616, 0.187505, 0.201394, 0.215283, 0.229173, 0.243062, 0.256951, 0.27084, 0.28473, 0.298619, 0.312508, 0.326398, 0.340287, 0.354176, 0.368065, 0.381955, 0.395844, 0.409733, 0.423622, 0.437512, 0.451401, 0.46529, 0.479179, 0.493069, 0.506958, 0.520847, 0.534736, 0.548626, 
0.00773867, 0.023216, 0.0386934, 0.0541707, 0.0696481, 0.0851254, 0.100603, 0.11608, 0.131557, 0.147035, 0.162512, 0.17799, 0.193467, 0.208944, 0.224422, 0.239899, 0.255376, 0.270854, 0.286331, 0.301808, 0.317286, 0.332763, 0.34824, 0.363718, 0.379195, 0.394672, 0.41015, 0.425627, 0.441104, 0.456582, 0.472059, 0.487536, 0.503014, 0.518491, 0.533969, 0.549446, 0.564923, 0.580401, 0.595878, 0.611355, 
0.00848501, 0.025455, 0.042425, 0.0593951, 0.0763651, 0.0933351, 0.110305, 0.127275, 0.144245, 0.161215, 0.178185, 0.195155, 0.212125, 0.229095, 0.246065, 0.263035, 0.280005, 0.296975, 0.313945, 0.330915, 0.347885, 0.364855, 0.381825, 0.398795, 0.415765, 0.432735, 0.449705, 0.466676, 0.483646, 0.500616, 0.517586, 0.534556, 0.551526, 0.568496, 0.585466, 0.602436, 0.619406, 0.636376, 0.653346, 0.670316, 
0.00917903, 0.0275371, 0.0458952, 0.0642532, 0.0826113, 0.100969, 0.119327, 0.137685, 0.156044, 0.174402, 0.19276, 0.211118, 0.229476, 0.247834, 0.266192, 0.28455, 0.302908, 0.321266, 0.339624, 0.357982, 0.37634, 0.394698, 0.413056, 0.431414, 0.449773, 0.468131, 0.486489, 0.504847, 0.523205, 0.541563, 0.559921, 0.578279, 0.596637, 0.614995, 0.633353, 0.651711, 0.670069, 0.688427, 0.706785, 0.725143, 
0.00981646, 0.0294494, 0.0490823, 0.0687152, 0.0883482, 0.107981, 0.127614, 0.147247, 0.16688, 0.186513, 0.206146, 0.225779, 0.245412, 0.265044, 0.284677, 0.30431, 0.323943, 0.343576, 0.363209, 0.382842, 0.402475, 0.422108, 0.441741, 0.461374, 0.481007, 0.50064, 0.520272, 0.539905, 0.559538, 0.579171, 0.598804, 0.618437, 0.63807, 0.657703, 0.677336, 0.696969, 0.716602, 0.736235, 0.755868, 0.7755, 
0.0103934, 0.0311801, 0.0519669, 0.0727536, 0.0935403, 0.114327, 0.135114, 0.155901, 0.176687, 0.197474, 0.218261, 0.239048, 0.259834, 0.280621, 0.301408, 0.322194, 0.342981, 0.363768, 0.384555, 0.405341, 0.426128, 0.446915, 0.467702, 0.488488, 0.509275, 0.530062, 0.550849, 0.571635, 0.592422, 0.613209, 0.633996, 0.654782, 0.675569, 0.696356, 0.717143, 0.737929, 0.758716, 0.779503, 0.80029, 0.821076, 
0.0109062, 0.0327186, 0.054531, 0.0763434, 0.0981558, 0.119968, 0.141781, 0.163593, 0.185405, 0.207218, 0.22903, 0.250843, 0.272655, 0.294467, 0.31628, 0.338092, 0.359905, 0.381717, 0.403529, 0.425342, 0.447154, 0.468967, 0.490779, 0.512591, 0.534404, 0.556216, 0.578029, 0.599841, 0.621653, 0.643466, 0.665278, 0.687091, 0.708903, 0.730715, 0.752528, 0.77434, 0.796153, 0.817965, 0.839777, 0.86159, 
0.0113518, 0.0340554, 0.0567589, 0.0794625, 0.102166, 0.12487, 0.147573, 0.170277, 0.19298, 0.215684, 0.238388, 0.261091, 0.283795, 0.306498, 0.329202, 0.351905, 0.374609, 0.397313, 0.420016, 0.44272, 0.465423, 0.488127, 0.510831, 0.533534, 0.556238, 0.578941, 0.601645, 0.624348, 0.647052, 0.669756, 0.692459, 0.715163, 0.737866, 0.76057, 0.783273, 0.805977, 0.828681, 0.851384, 0.874088, 0.896791, 
0.0117274, 0.0351822, 0.058637, 0.0820917, 0.105547, 0.129001, 0.152456, 0.175911, 0.199366, 0.22282, 0.246275, 0.26973, 0.293185, 0.31664, 0.340094, 0.363549, 0.387004, 0.410459, 0.433913, 0.457368, 0.480823, 0.504278, 0.527733, 0.551187, 0.574642, 0.598097, 0.621552, 0.645007, 0.668461, 0.691916, 0.715371, 0.738826, 0.76228, 0.785735, 0.80919, 0.832645, 0.8561, 0.879554, 0.903009, 0.926464, 
0.0120307, 0.0360921, 0.0601535, 0.0842148, 0.108276, 0.132338, 0.156399, 0.18046, 0.204522, 0.228583, 0.252644, 0.276706, 0.300767, 0.324829, 0.34889, 0.372951, 0.397013, 0.421074, 0.445136, 0.469197, 0.493258, 0.51732, 0.541381, 0.565442, 0.589504, 0.613565, 0.637627, 0.661688, 0.685749, 0.709811, 0.733872, 0.757933, 0.781995, 0.806056, 0.830118, 0.854179, 0.87824, 0.902302, 0.926363, 0.950425, 
0.0122598, 0.0367794, 0.0612991, 0.0858187, 0.110338, 0.134858, 0.159378, 0.183897, 0.208417, 0.232937, 0.257456, 0.281976, 0.306495, 0.331015, 0.355535, 0.380054, 0.404574, 0.429094, 0.453613, 0.478133, 0.502652, 0.527172, 0.551692, 0.576211, 0.600731, 0.625251, 0.64977, 0.67429, 0.69881, 0.723329, 0.747849, 0.772368, 0.796888, 0.821408, 0.845927, 0.870447, 0.894967, 0.919486, 0.944006, 0.968525, 
0.0124134, 0.0372401, 0.0620668, 0.0868935, 0.11172, 0.136547, 0.161374, 0.1862, 0.211027, 0.235854, 0.26068, 0.285507, 0.310334, 0.335161, 0.359987, 0.384814, 0.409641, 0.434467, 0.459294, 0.484121, 0.508948, 0.533774, 0.558601, 0.583428, 0.608254, 0.633081, 0.657908, 0.682735, 0.707561, 0.732388, 0.757215, 0.782041, 0.806868, 0.831695, 0.856522, 0.881348, 0.906175, 0.931002, 0.955828, 0.980655, 
0.0124904, 0.0374711, 0.0624518, 0.0874325, 0.112413, 0.137394, 0.162375, 0.187355, 0.212336, 0.237317, 0.262298, 0.287278, 0.312259, 0.33724, 0.362221, 0.387201, 0.412182, 0.437163, 0.462143, 0.487124, 0.512105, 0.537086, 0.562066, 0.587047, 0.612028, 0.637009, 0.661989, 0.68697, 0.711951, 0.736931, 0.761912, 0.786893, 0.811874, 0.836854, 0.861835, 0.886816, 0.911796, 0.936777, 0.961758, 0.986739, 

